"","population","individual","tracking_year","b","c","exposure_score","CI_lower","CI_upper"
"529","Eynhallow","GBT.FP96155",2008,0.999999999755346,1.00421553714626,26.0821,23.854,28.1849
"530","Eynhallow","GBT.FP96155",2010,0.999999999845386,1.00341560318222,26.2665,23.854,28.1849
"531","Eynhallow","GBT.FP96155",2011,0.999999999897227,0.998816257998758,27.2314,23.854,28.1849
"532","Eynhallow","GBT.FP96156",2008,0.99999999981992,1.00987433721542,27.927,23.854,28.1849
"533","Eynhallow","GBT.FP96157",2008,1.00000000016553,0.993726682016564,29.6097,23.854,28.1849
"534","Eynhallow","GBT.FP96157",2010,0.999999999853571,1.00250541764534,27.4672,23.854,28.1849
"535","Eynhallow","GBT.FP96158",2008,1.00000000010732,1.00680051433117,27.3593,23.854,28.1849
"536","Eynhallow","GBT.FP96159",2008,1.00000000006412,1.00361207632429,27.8618,23.854,28.1849
"537","Eynhallow","GBT.FP96159",2009,0.999999999904958,0.999267829944221,25.6148,23.854,28.1849
"538","Eynhallow","GBT.FP96159",2010,0.999999999965439,1.00739833820532,25.8116,23.854,28.1849
"539","Eynhallow","GBT.FP96159",2011,1.00000000007412,0.998023427659964,26.4645,23.854,28.1849
"540","Eynhallow","GBT.FP96160",2008,0.999999999976353,0.999747441958311,25.93,23.854,28.1849
"541","Eynhallow","GBT.FP96161",2008,1.0000000000914,1.00120590796402,26.5173,23.854,28.1849
"542","Eynhallow","GBT.FP96161",2012,1.00000000003638,1.00775195743713,27.357,23.854,28.1849
"543","Eynhallow","GBT.FP96162",2008,1.00000000013551,1.01189749784644,27.9514,23.854,28.1849
"544","Eynhallow","GBT.FP96162",2009,0.999999999879492,1.0033262773171,27.3706,23.854,28.1849
"545","Eynhallow","GBT.FP96162",2010,0.999999999902684,1.00332043146787,27.3938,23.854,28.1849
"546","Eynhallow","GBT.FP96162",2011,1.00000000033742,0.996232472851976,28.1849,23.854,28.1849
"547","Eynhallow","GBT.FP96186",2017,0.999999999974534,1.00199267116933,26.623,23.854,28.1849
"548","Eynhallow","GBT.FP96193",2009,1.00000000016189,0.996947867108322,27.9277,23.854,28.1849
"549","Eynhallow","GBT.FP96193",2010,0.999999999862212,0.999370933947318,27.584,23.854,28.1849
"550","Eynhallow","GBT.FP96194",2009,0.999999999728061,1.0097559447376,27.1573,23.854,28.1849
"551","Eynhallow","GBT.FP96194",2010,1.00000000010641,1.00560793537798,27.1324,23.854,28.1849
"552","Eynhallow","GBT.FP96194",2011,0.999999999846295,1.00152464825688,26.9973,23.854,28.1849
"553","Eynhallow","GBT.FP96194",2015,1.00000000021646,1.01334538378971,27.502,23.854,28.1849
"554","Eynhallow","GBT.FP96194",2016,0.999999999762622,0.998292499202087,26.9237,23.854,28.1849
"555","Eynhallow","GBT.FP96195",2009,1.00000000024738,1.0007606106773,23.0848,23.854,28.1849
"556","Eynhallow","GBT.FP96195",2010,0.999999999987267,0.997581000362832,25.6362,23.854,28.1849
"557","Eynhallow","GBT.FP96195",2011,0.999999999626652,0.997459071045794,24.389,23.854,28.1849
"558","Eynhallow","GBT.FP96195",2014,0.999999999698957,0.999452578455445,27.2193,23.854,28.1849
"559","Eynhallow","GBT.FP96195",2016,1.00000000016507,0.993862929693912,21.8785,23.854,28.1849
"560","Eynhallow","GBT.FP96195",2017,0.999999999905867,0.994928456287843,22.8421,23.854,28.1849
"561","Eynhallow","GBT.FP96196",2010,0.999999999642114,1.00295331587823,26.6014,23.854,28.1849
"562","Eynhallow","GBT.FP96196",2016,1.00000000010959,0.994279132269197,26.0302,23.854,28.1849
"563","Eynhallow","GBT.FP96196",2017,1.00000000008458,1.00653212013155,26.4916,23.854,28.1849
"564","Eynhallow","GBT.FP96196",2018,0.999999999818101,1.00974612784898,27.1454,23.854,28.1849
"565","Eynhallow","GBT.FP96196",2019,0.999999999766715,1.00396625469642,26.3628,23.854,28.1849
"566","Eynhallow","GBT.FP96196",2020,0.999999999988177,1.00062808354916,27.0238,23.854,28.1849
"567","Eynhallow","GBT.FP96197",2009,1.00000000004457,1.0078027238031,26.89,23.854,28.1849
"568","Eynhallow","GBT.FP96197",2010,1.00000000011687,1.00170449854494,26.7384,23.854,28.1849
"569","Eynhallow","GBT.FP96197",2016,0.999999999830834,0.995838647808202,26.7955,23.854,28.1849
"570","Eynhallow","GBT.FP96197",2017,0.999999999650754,1.01566574001879,26.7593,23.854,28.1849
"571","Eynhallow","GBT.FP96197",2018,1.00000000021191,1.01472419494914,27.2002,23.854,28.1849
"572","Eynhallow","GBT.FP96197",2019,0.999999999956799,1.00804086169333,26.4715,23.854,28.1849
"573","Eynhallow","GBT.FP96199",2010,0.999999999817646,1.010079514457,26.4659,23.854,28.1849
"574","Eynhallow","GBT.FP96199",2011,1.00000000008549,0.998281278938391,26.8713,23.854,28.1849
"575","Eynhallow","GBT.FP96199",2014,0.99999999990905,1.00308125397437,26.1297,23.854,28.1849
"576","Eynhallow","GBT.FP96199",2015,1.00000000003638,1.00612617418661,26.9297,23.854,28.1849
"577","Eynhallow","GBT.FP96199",2016,0.999999999643933,0.996566705852909,25.9006,23.854,28.1849
"578","Eynhallow","GBT.FP96199",2017,0.999999999659394,1.00872401470883,27.1635,23.854,28.1849
"579","Eynhallow","GBT.FP96199",2018,0.999999999819465,1.00784358134235,26.8336,23.854,28.1849
"580","Eynhallow","GBT.FP96199",2019,0.999999999876763,1.00553758602033,26.5302,23.854,28.1849
"581","Eynhallow","GBT.FP96199",2020,1.00000000000637,1.0109290406245,26.6,23.854,28.1849
"582","Eynhallow","GBT.FP96200",2009,0.999999999861075,0.997310356852977,25.896,23.854,28.1849
"583","Eynhallow","GBT.FP96218",2010,0.999999999674401,0.997967017859343,24.1638,23.854,28.1849
"584","Eynhallow","GBT.FP96218",2019,0.999999999958618,1.00098413011289,25.207,23.854,28.1849
"585","Eynhallow","GBT.FP96218",2020,1.00000000014415,1.00388658467288,26.037,23.854,28.1849
"586","Eynhallow","GBT.FP96219",2010,0.999999999889951,1.00414805857405,27.5171,23.854,28.1849
"587","Eynhallow","GBT.FP96219",2014,0.999999999796273,1.00038965566101,27.3493,23.854,28.1849
"588","Eynhallow","GBT.FP96219",2015,1.00000000023465,1.00598291983011,27.8123,23.854,28.1849
"589","Eynhallow","GBT.FP96219",2016,1.00000000012415,0.996326555669824,27.6076,23.854,28.1849
"590","Eynhallow","GBT.FP96220",2010,1.00000000008777,0.998660475725551,25.3327,23.854,28.1849
"591","Eynhallow","GBT.FP96220",2011,1.00000000048567,0.99309708200396,25.1792,23.854,28.1849
"592","Eynhallow","GBT.FP96224",2010,0.999999999953616,1.00144303216496,25.6626,23.854,28.1849
"593","Eynhallow","GBT.FP96224",2014,1.00000000000682,1.00690858105113,26.4928,23.854,28.1849
"594","Eynhallow","GBT.FP96224",2015,1.00000000008413,1.009604495767,26.8326,23.854,28.1849
"595","Eynhallow","GBT.FP96224",2018,0.999999999849479,1.01230832965696,26.7249,23.854,28.1849
"596","Eynhallow","GBT.FP96224",2019,0.999999999962711,1.00661730676058,26.8216,23.854,28.1849
"597","Eynhallow","GBT.FP96224",2020,0.999999999989086,1.00671434876045,27.6265,23.854,28.1849
"598","Eynhallow","GBT.FP96225",2016,0.99999999989177,0.996472305498873,27.3018,23.854,28.1849
"599","Eynhallow","GBT.FP96225",2017,0.999999999674401,1.00198313391444,27.2412,23.854,28.1849
"600","Eynhallow","GBT.FP96225",2018,1.00000000025648,1.00238943974831,27.5808,23.854,28.1849
"601","Eynhallow","GBT.FP96226",2010,0.999999999598458,1.00682694298745,27.5875,23.854,28.1849
"602","Eynhallow","GBT.FP96226",2011,0.999999999954525,0.997816403017285,27.6476,23.854,28.1849
"603","Eynhallow","GBT.FP96227",2010,0.999999999206011,1.00412504896292,26.9861,23.854,28.1849
"604","Eynhallow","GBT.FP96228",2010,1.00000000015234,0.999480361038554,26.7896,23.854,28.1849
"605","Eynhallow","GBT.FP96228",2011,1.00000000021373,0.99630644872271,26.4413,23.854,28.1849
"606","Eynhallow","GBT.FP96234",2010,0.999999999965439,0.998088877024504,26.5092,23.854,28.1849
"607","Eynhallow","GBT.FP96234",2015,0.999999999844931,1.00526022521146,26.8655,23.854,28.1849
"608","Eynhallow","GBT.FP96234",2017,1.00000000042382,1.00386733811419,26.615,23.854,28.1849
"609","Eynhallow","GBT.FP96235",2010,0.999999999949068,1.00142589193583,27.0882,23.854,28.1849
"610","Eynhallow","GBT.FP96288",2007,1.00000000022374,1.00023918604492,24.9804,23.854,28.1849
"611","Eynhallow","GBT.FP96304",2014,0.999999999307875,1.0004438368297,27.3898,23.854,28.1849
"612","Eynhallow","GBT.FP96325",2009,0.999999999839929,1.00970455192955,26.8204,23.854,28.1849
"613","Eynhallow","GBT.FP96328",2008,0.999999999965439,1.01126906533008,27.5791,23.854,28.1849
"614","Eynhallow","GBT.FP96328",2010,1.00000000027558,1.00113061987214,27.3913,23.854,28.1849
"615","Eynhallow","GBT.FP96328",2011,1.00000000013642,0.999463162670094,27.0777,23.854,28.1849
"616","Eynhallow","GBT.FP96328",2014,0.999999999882675,1.00273750227687,27.2546,23.854,28.1849
"617","Eynhallow","GBT.FP96329",2007,0.999999999994998,1.00070489006334,25.8949,23.854,28.1849
"618","Eynhallow","GBT.FP96329",2008,1.00000000010323,1.00230950616466,26.3285,23.854,28.1849
"619","Eynhallow","GBT.FP96329",2009,1.00000000020873,0.997149615086939,26.9966,23.854,28.1849
"620","Eynhallow","GBT.FP96329",2010,0.999999999731699,0.995461065747192,27.6943,23.854,28.1849
"621","Eynhallow","GBT.FP96329",2011,0.999999999908596,0.992144459031705,27.7627,23.854,28.1849
"622","Eynhallow","GBT.FP96329",2015,1.00000000002592,0.998444211370984,27.4268,23.854,28.1849
"623","Eynhallow","GBT.FP96329",2016,0.999999999992269,0.993721025810136,27.7673,23.854,28.1849
"624","Eynhallow","GBT.FP96329",2018,0.999999999711235,1.00716983438815,26.9771,23.854,28.1849
"625","Eynhallow","GBT.FP96332",2007,0.999999999934289,0.995503889457655,25.5412,23.854,28.1849
"626","Eynhallow","GBT.FP96344",2017,1.00000000073305,1.0072527266764,26.5157,23.854,28.1849
"627","Eynhallow","GBT.FP96344",2018,0.999999999641659,1.00663441860935,26.772,23.854,28.1849
"628","Eynhallow","GBT.FP96344",2019,1.00000000018326,1.00139632984045,25.8576,23.854,28.1849
"629","Eynhallow","GBT.FP96344",2020,0.999999999684405,1.00263614433446,26.6102,23.854,28.1849
"630","Eynhallow","GBT.FP96361",2014,1.00000000001182,0.998378203691099,24.9295,23.854,28.1849
"631","Eynhallow","GBT.FP96361",2015,0.999999999739657,1.00192435273675,25.7525,23.854,28.1849
"632","Eynhallow","GBT.FP96377",2016,0.999999999668034,0.999932470807982,26.6962,23.854,28.1849
"633","Eynhallow","GBT.FP96377",2017,1.00000000024284,1.00798575278499,27.2257,23.854,28.1849
"634","Eynhallow","GBT.FP96378",2016,1.000000000402,0.996240206484324,27.7393,23.854,28.1849
"635","Eynhallow","GBT.FP96378",2017,0.999999999906322,1.00609063468871,27.6137,23.854,28.1849
"636","Eynhallow","GBT.FP96381",2015,0.999999999974534,1.00994053925243,27.315,23.854,28.1849
"637","Eynhallow","GBT.FP96381",2016,0.999999999874944,0.996832915569093,26.4468,23.854,28.1849
"638","Eynhallow","GBT.FP96381",2017,1.0000000002417,1.00254742899023,27.395,23.854,28.1849
"639","Eynhallow","GBT.FP96381",2018,1.00000000017917,1.00639134742596,26.7323,23.854,28.1849
"640","Eynhallow","GBT.FP96399",2014,0.999999999571628,1.00502588472788,26.5998,23.854,28.1849
"641","Eynhallow","GBT.FP96399",2015,0.99999999929787,1.01113099913422,26.3513,23.854,28.1849
"642","Eynhallow","GBT.FP96399",2016,1.00000000000546,0.996972219962627,26.4172,23.854,28.1849
"643","Eynhallow","GBT.FP96399",2017,0.999999999756255,1.01334899217842,26.5559,23.854,28.1849
"644","Eynhallow","GBT.FP96399",2018,0.999999999850388,1.00949191761666,26.5278,23.854,28.1849
"645","Eynhallow","GBT.FP96399",2019,1.00000000010209,1.00249139585361,23.4964,23.854,28.1849
"646","Eynhallow","GBT.FP96400",2014,1.00000000043315,1.00233150696075,26.2872,23.854,28.1849
"647","Eynhallow","GBT.FP96400",2015,1.00000000021737,1.00604250121283,26.8559,23.854,28.1849
"648","Eynhallow","GBT.FP96400",2016,1.0000000002974,0.9973279352353,25.4626,23.854,28.1849
"649","Eynhallow","GBT.FP96400",2017,1.00000000017599,1.00743146392,26.4776,23.854,28.1849
"650","Eynhallow","GBT.FP96400",2018,1.00000000018463,1.00402270867995,26.4198,23.854,28.1849
"651","Eynhallow","GBT.FP96400",2019,0.999999999727152,1.00375744570124,26.7636,23.854,28.1849
"652","Eynhallow","GBT.FP96491",2018,0.999999999821284,1.00524994263094,26.2346,23.854,28.1849
"653","Eynhallow","GBT.FP96492",2014,0.999999999935426,0.997389259065438,25.6267,23.854,28.1849
"654","Eynhallow","GBT.FP96492",2016,1.0000000000623,0.994854297063817,25.6268,23.854,28.1849
"655","Eynhallow","GBT.FP96492",2017,1.00000000009186,1.00619762499727,26.8488,23.854,28.1849
"656","Eynhallow","GBT.FP96492",2018,0.999999999863121,1.00619790926329,27.0881,23.854,28.1849
"657","Eynhallow","GBT.FP96493",2014,0.999999999659849,1.00124415153253,25.6095,23.854,28.1849
"658","Eynhallow","GBT.FP96493",2015,0.999999999533429,1.01100996514033,26.7565,23.854,28.1849
"659","Eynhallow","GBT.FP96494",2014,0.999999999766715,0.999564842930309,26.8503,23.854,28.1849
"660","Eynhallow","GBT.FP96498",2014,0.999999999619831,0.999605192096107,27.3417,23.854,28.1849
"661","Eynhallow","GBT.FP96500",2018,0.999999999823103,1.01111998949228,27.2035,23.854,28.1849
"662","Eynhallow","GBT.FP96500",2019,1.00000000025375,1.01022501373386,26.6442,23.854,28.1849
"663","Eynhallow","GBT.FP96500",2020,0.999999999582997,1.01314469882173,27.0137,23.854,28.1849
"664","Eynhallow","GBT.FR77703",2010,1.00000000028513,1.00031953396527,26.0873,23.854,28.1849
"665","Eynhallow","GBT.FR77703",2011,0.99999999986403,0.998329174208913,26.459,23.854,28.1849
"666","Eynhallow","GBT.FR77804",2016,0.999999999933152,0.995883700575525,27.3397,23.854,28.1849
"667","Eynhallow","GBT.FR77804",2017,1.00000000009777,1.00764015103001,27.2244,23.854,28.1849
"668","Eynhallow","GBT.FR77804",2018,1.00000000007503,1.01016748751157,27.6512,23.854,28.1849
"669","Eynhallow","GBT.FR77804",2019,1.00000000040927,1.00161679057876,27.5249,23.854,28.1849
"670","Eynhallow","GBT.FR77804",2020,1.00000000031696,1.0047759575411,27.2475,23.854,28.1849
"671","Eynhallow","GBT.FR77822",2010,1.00000000010596,1.00477885481431,26.6809,23.854,28.1849
"672","Eynhallow","GBT.FR77822",2011,0.999999999626198,0.999018355840469,26.9303,23.854,28.1849
"673","Eynhallow","GBT.FR77890",2014,1.00000000016462,1.00542228413532,27.8509,23.854,28.1849
"674","Eynhallow","GBT.FR77890",2015,0.999999999889042,1.01286209092765,28.2459,23.854,28.1849
"675","Eynhallow","GBT.FR77890",2016,1.00000000016735,1.00559316881053,28.3426,23.854,28.1849
"676","Eynhallow","GBT.FR77890",2017,1.00000000004911,1.00916968223421,28.1585,23.854,28.1849
"677","Eynhallow","GBT.FR77984",2008,0.999999999776037,1.00238190644773,26.761,23.854,28.1849
"678","Eynhallow","GBT.FR77985",2011,1.00000000004184,0.998109177874409,25.4926,23.854,28.1849
"679","Eynhallow","GBT.FS68841",2014,0.999999999907232,1.0026276616653,27.0337,23.854,28.1849
"680","Faroe Islands","DKC.4074923",2015,0.999999999970441,0.99794478522298,26.5385,22.8063,28.0317
"681","Faroe Islands","DKC.4294430",2015,0.999999999889951,1.00039505540978,27.1676,22.8063,28.0317
"682","Faroe Islands","DKC.4294439",2015,0.999999999895408,0.994417631404003,25.114,22.8063,28.0317
"683","Faroe Islands","DKC.4294439",2016,1.00000000020418,0.997800296697579,24.4766,22.8063,28.0317
"684","Faroe Islands","DKC.4294440",2015,1.00000000006253,0.995171530369742,26.3436,22.8063,28.0317
"685","Faroe Islands","DKC.4294442",2015,1.00000000020918,0.994490668213895,29.4411,22.8063,28.0317
"686","Faroe Islands","DKC.4294448",2015,0.999999999862666,0.998166887535943,25.8773,22.8063,28.0317
"687","Faroe Islands","DKC.4294448",2016,0.999999999937927,0.996778529162088,25.3839,22.8063,28.0317
"688","Faroe Islands","DKC.4294450",2015,0.99999999999045,0.998030872806446,27.5619,22.8063,28.0317
"689","Faroe Islands","DKC.4298152",2020,0.99999999998272,0.996201091328584,25.4314,22.8063,28.0317
"690","Faroe Islands","DKC.4298251",2017,0.999999999994998,0.997770753454214,23.5776,22.8063,28.0317
"691","Faroe Islands","DKC.4298251",2018,1.00000000041337,0.995642550174071,23.4166,22.8063,28.0317
"692","Faroe Islands","DKC.4298251",2019,1.00000000004775,0.99575323487449,22.8697,22.8063,28.0317
"693","Faroe Islands","DKC.4298255",2017,0.999999999789452,0.998731278268189,24.3562,22.8063,28.0317
"694","Faroe Islands","DKC.4298258",2017,0.999999999885631,0.996091756731048,25.358,22.8063,28.0317
"695","Faroe Islands","DKC.4298263",2017,0.99999999986494,0.996644755544692,22.6161,22.8063,28.0317
"696","Faroe Islands","DKC.4F.3042",2020,1.00000000012415,0.999655261147391,26.1723,22.8063,28.0317
"697","Faroe Islands","DKC.4F0156",2016,1.00000000040745,0.996675329129575,26.9564,22.8063,28.0317
"698","Faroe Islands","DKC.4F0156",2017,0.999999999736247,0.99557296786872,26.8821,22.8063,28.0317
"699","Faroe Islands","DKC.4F0158",2016,1.00000000021782,0.997529387354993,25.1875,22.8063,28.0317
"700","Faroe Islands","DKC.4F0158",2017,0.999999999733518,0.997826759208622,23.6774,22.8063,28.0317
"701","Faroe Islands","DKC.4F0160",2016,1.00000000005275,0.999095394068655,25.1435,22.8063,28.0317
"702","Faroe Islands","DKC.4F0161",2016,0.999999999945885,0.997847396447756,24.825,22.8063,28.0317
"703","Faroe Islands","DKC.4F0161",2017,1.00000000012506,0.998225164072914,24.366,22.8063,28.0317
"704","Faroe Islands","DKC.4F0164",2016,0.999999999836746,0.994262807741057,25.9898,22.8063,28.0317
"705","Faroe Islands","DKC.4F0164",2017,1.00000000012051,0.996460856502504,26.093,22.8063,28.0317
"706","Faroe Islands","DKC.4F0166",2016,1.00000000020327,0.997267583343498,26.6818,22.8063,28.0317
"707","Faroe Islands","DKC.4F0166",2017,1.00000000005184,0.996977122082765,26.2567,22.8063,28.0317
"708","Faroe Islands","DKC.4F0167",2016,0.999999999708507,0.996343912700019,24.5185,22.8063,28.0317
"709","Faroe Islands","DKC.4F0168",2016,1.00000000020464,0.995615609295799,25.8704,22.8063,28.0317
"710","Faroe Islands","DKC.4F0169",2016,0.999999999935881,0.996924478548384,25.036,22.8063,28.0317
"711","Inishkea","GBT.FH15526",2019,0.99999999997226,0.997279595241347,25.6091,25.7286075,27.6952075
"712","Inishkea","GBT.FH15526",2020,1.00000000035607,0.99885308432072,26.292,25.7286075,27.6952075
"713","Inishkea","GBT.FH15698",2019,1.00000000023829,1.00112894948317,27.1667,25.7286075,27.6952075
"714","Inishkea","GBT.FH15698",2020,1.00000000021737,0.999499798480063,27.6982,25.7286075,27.6952075
"715","Inishkea","GBT.FH78391",2019,0.999999999822649,1.00188097595122,27.6811,25.7286075,27.6952075
"716","Inishkea","GBT.FH78391",2020,0.999999999962711,0.998961326999361,26.9286,25.7286075,27.6952075
"717","Inishkea","GBT.FH78393",2019,0.999999999916781,0.998432316507162,26.758,25.7286075,27.6952075
"718","Inishkea","GBT.FH78393",2020,0.999999999666215,0.999009505291127,27.3692,25.7286075,27.6952075
"719","Isle of Canna","GBT.FH49405",2014,0.99999999976626,0.997709352258142,27.5136,24.90148,27.62991
"720","Isle of Canna","GBT.FH49405",2015,0.999999999952706,1.0073784636562,27.5025,24.90148,27.62991
"721","Isle of Canna","GBT.FH49407",2014,1.00000000003183,0.997228399153006,26.6186,24.90148,27.62991
"722","Isle of Canna","GBT.FH49494",2014,0.999999999939519,0.997009989797943,26.292,24.90148,27.62991
"723","Isle of Canna","GBT.FP29405",2014,1.00000000008458,0.995513480992556,26.6023,24.90148,27.62991
"724","Isle of Canna","GBT.FP41256",2014,0.999999999894499,0.997660542011774,24.7519,24.90148,27.62991
"725","Isle of Canna","GBT.FP48025",2014,1.00000000010004,0.994892928520377,25.4167,24.90148,27.62991
"726","Isle of Canna","GBT.FP48027",2014,0.999999999795818,0.996565642479785,25.4817,24.90148,27.62991
"727","Isle of Canna","GBT.FP84411",2014,0.999999999943611,0.999696976917932,27.6525,24.90148,27.62991
"728","Isle of Canna","GBT.FP84411",2015,0.999999999515694,1.01410236675176,27.5521,24.90148,27.62991
"729","Jan Mayen","NOS.4181597",2017,1.00000000005321,0.992660449466159,26.3794,23.0172125,27.1907475
"730","Jan Mayen","NOS.4181597",2018,0.999999999382453,0.995119458791274,25.9573,23.0172125,27.1907475
"731","Jan Mayen","NOS.4181600",2016,1.00000000032833,0.993412331212521,24.3996,23.0172125,27.1907475
"732","Jan Mayen","NOS.4181602",2014,0.999999999948614,0.994083424897035,25.4867,23.0172125,27.1907475
"733","Jan Mayen","NOS.4181602",2015,0.999999999913598,0.992737304862579,24.7794,23.0172125,27.1907475
"734","Jan Mayen","NOS.4181602",2016,0.999999999877673,0.991660332223135,24.451,23.0172125,27.1907475
"735","Jan Mayen","NOS.4181602",2017,0.999999999914053,0.991654615012961,25.863,23.0172125,27.1907475
"736","Jan Mayen","NOS.4181602",2018,0.99999999995498,0.990958072062989,25.3955,23.0172125,27.1907475
"737","Jan Mayen","NOS.4181602",2019,1.00000000006639,0.992347257877191,25.5421,23.0172125,27.1907475
"738","Jan Mayen","NOS.4181602",2020,1.00000000028831,0.991163760666364,25.6435,23.0172125,27.1907475
"739","Jan Mayen","NOS.4181604",2014,0.999999999680767,0.992048841405446,26.47,23.0172125,27.1907475
"740","Jan Mayen","NOS.4181604",2015,1.00000000004411,0.994283364425139,25.7002,23.0172125,27.1907475
"741","Jan Mayen","NOS.4181604",2016,0.999999999871989,0.991363570563848,26.9216,23.0172125,27.1907475
"742","Jan Mayen","NOS.4181604",2017,1.00000000013915,0.996029606290277,24.0577,23.0172125,27.1907475
"743","Jan Mayen","NOS.4181605",2016,0.999999999934516,0.991024327715375,24.984,23.0172125,27.1907475
"744","Jan Mayen","NOS.4181605",2017,0.999999999883357,0.991333099966837,24.8581,23.0172125,27.1907475
"745","Jan Mayen","NOS.4181606",2014,1.00000000012369,0.989441348934097,28.2561,23.0172125,27.1907475
"746","Jan Mayen","NOS.4181606",2015,1.0000000001437,0.99318283745809,27.1165,23.0172125,27.1907475
"747","Jan Mayen","NOS.4181607",2014,0.999999999664851,0.993113685456188,25.9956,23.0172125,27.1907475
"748","Jan Mayen","NOS.4181607",2015,0.999999999962256,0.99400710212628,25.5862,23.0172125,27.1907475
"749","Jan Mayen","NOS.4181607",2016,1.00000000030195,0.991845252391311,23.6048,23.0172125,27.1907475
"750","Jan Mayen","NOS.4181607",2017,1.00000000034379,0.992477593055723,22.1052,23.0172125,27.1907475
"751","Jan Mayen","NOS.4181608",2014,0.999999999938154,0.993643823839575,26.193,23.0172125,27.1907475
"752","Jan Mayen","NOS.4181608",2015,0.999999999951797,0.993871230762582,26.1652,23.0172125,27.1907475
"753","Jan Mayen","NOS.4181608",2016,1.00000000031378,0.992436823911065,25.4891,23.0172125,27.1907475
"754","Jan Mayen","NOS.4181608",2017,1.00000000007981,0.992274462066555,25.0241,23.0172125,27.1907475
"755","Jan Mayen","NOS.4181608",2018,1.00000000026557,0.99432548261163,25.5943,23.0172125,27.1907475
"756","Jan Mayen","NOS.4181610",2014,0.999999999891315,0.995976657826835,24.5887,23.0172125,27.1907475
"757","Jan Mayen","NOS.4181610",2015,0.999999999880401,0.993930834191983,26.878,23.0172125,27.1907475
"758","Jan Mayen","NOS.4181610",2016,1.00000000010095,0.994692442469315,24.4882,23.0172125,27.1907475
"759","Jan Mayen","NOS.4181610",2017,1.00000000002683,0.995705055070066,25.5809,23.0172125,27.1907475
"760","Jan Mayen","NOS.4181610",2018,1.00000000032605,0.99495148001288,24.8464,23.0172125,27.1907475
"761","Jan Mayen","NOS.4181611",2014,1.00000000013233,0.990060144720042,23.0152,23.0172125,27.1907475
"762","Jan Mayen","NOS.4181612",2014,0.999999999898137,0.99321641800092,26.5352,23.0172125,27.1907475
"763","Jan Mayen","NOS.4181612",2015,0.999999999722604,0.993013425944038,26.6724,23.0172125,27.1907475
"764","Jan Mayen","NOS.4181614",2014,1.00000000009823,0.992575665960277,25.1856,23.0172125,27.1907475
"765","Jan Mayen","NOS.4181615",2014,1.00000000009004,0.99166667903679,25.7098,23.0172125,27.1907475
"766","Jan Mayen","NOS.4181615",2015,1.00000000002365,0.993557301520544,25.8472,23.0172125,27.1907475
"767","Jan Mayen","NOS.4181615",2016,0.999999999952706,0.993477873768621,24.7357,23.0172125,27.1907475
"768","Jan Mayen","NOS.4181617",2014,1.00000000009004,0.991873698364349,25.4825,23.0172125,27.1907475
"769","Jan Mayen","NOS.4181620",2014,1.00000000017735,0.992095742763993,25.2519,23.0172125,27.1907475
"770","Jan Mayen","NOS.4181620",2015,0.999999999995907,0.992440289497501,24.4487,23.0172125,27.1907475
"771","Jan Mayen","NOS.4181621",2016,1.00000000025739,0.993260662684237,25.1364,23.0172125,27.1907475
"772","Jan Mayen","NOS.4181621",2017,1.0000000002151,0.993712830371073,25.7198,23.0172125,27.1907475
"773","Jan Mayen","NOS.4181621",2018,0.99999999991087,0.992838686480667,24.382,23.0172125,27.1907475
"774","Jan Mayen","NOS.4181622",2018,0.999999999912234,0.993750950439929,25.844,23.0172125,27.1907475
"775","Jan Mayen","NOS.4181622",2019,1.00000000005775,0.992184434015994,25.2595,23.0172125,27.1907475
"776","Jan Mayen","NOS.4181622",2020,0.999999999893816,0.991261218198958,25.485,23.0172125,27.1907475
"777","Jan Mayen","NOS.4181623",2014,0.999999999911324,0.991871997273982,24.589,23.0172125,27.1907475
"778","Jan Mayen","NOS.4181623",2015,1.00000000005912,0.993004280381924,23.0187,23.0172125,27.1907475
"779","Jan Mayen","NOS.4181623",2016,1.0000000001919,0.994066835791329,25.2804,23.0172125,27.1907475
"780","Jan Mayen","NOS.4181623",2017,1.00000000010277,0.99125507898783,22.4288,23.0172125,27.1907475
"781","Jan Mayen","NOS.4181623",2018,1.00000000006457,0.992257568551879,26.5076,23.0172125,27.1907475
"782","Jan Mayen","NOS.4181623",2019,1.0000000001537,0.990044775900656,24.0844,23.0172125,27.1907475
"783","Jan Mayen","NOS.4181624",2014,1.00000000005866,0.994304539528943,25.2141,23.0172125,27.1907475
"784","Jan Mayen","NOS.4181624",2015,0.999999999919055,0.995413360743204,25.4545,23.0172125,27.1907475
"785","Jan Mayen","NOS.4181624",2016,0.999999999812189,0.997432483721573,25.0066,23.0172125,27.1907475
"786","Jan Mayen","NOS.4181624",2017,0.999999999876309,0.996466843571852,25.2865,23.0172125,27.1907475
"787","Jan Mayen","NOS.4181625",2014,1.00000000002365,0.994793753098271,24.8829,23.0172125,27.1907475
"788","Jan Mayen","NOS.4181625",2015,0.999999999926786,0.99448030597041,25.3515,23.0172125,27.1907475
"789","Jan Mayen","NOS.4181625",2016,1.00000000003365,0.994037251113784,25.2153,23.0172125,27.1907475
"790","Jan Mayen","NOS.4181625",2017,0.999999999974079,0.99518568512669,25.6363,23.0172125,27.1907475
"791","Jan Mayen","NOS.4181626",2014,0.999999999822649,0.992382345606335,25.8867,23.0172125,27.1907475
"792","Jan Mayen","NOS.4181626",2016,0.999999999993406,0.992599911873779,24.7827,23.0172125,27.1907475
